# primary_key> primární klíč
# disposition> aktuální stav
# agent_id> ID konkrétního operátora (zvedače)
# delay> délka čekání na hovor
# time_block> časový blok
# handling_time> čas zpracování hovoru
# originator> hash volajícího čísla
# international> zda jde o mezinárodní volání
# time_segment_id> id časového bloku
# operator> telefonní operátor (O2, T-mobile...)
# service_id> id služby, na které zákazník volal
# wup_question_id> z ope_wup_logs
# wup_answer_id> z ope_wup_logs
# cancelled

"primary_key","disposition","agent_id","delay","time_block","handling_time","originator","international","time_segment_id","operator","service_id","wup_question_id","wup_answer_id","cancelled"
"10005551065820065992","released","80026","7","2014-08-10 10:45:00","269","daf0445b20594238135652c68ae9ec24","0","NULL","-1","11","NULL","NULL","0"
"10005563763303288078","released","80673","3","2014-07-05 09:15:00","232","3a3e8b72f03716b38fa836b117c6a796","0","NULL","-1","6","NULL","NULL","0"
"10005569498630252402","released","80697","5","2014-09-15 06:15:00","48","8720e26366ce8b26552145c59e4cab65","0","NULL","-1","6","NULL","NULL","0"
"10005571296887299127","released on hold","80483","11","2014-08-08 11:15:00","123","e2e832900f8dadfc156e8ed84a683e46","0","NULL","-1","7","NULL","NULL","0"
"10005574284226491978","released","80472","8","2014-09-29 15:15:00","67","54f4695057296c7ac9585957a00452a9","0","NULL","-1","6","NULL","NULL","0"
"10005584661046190375","released","80660","5","2014-09-03 09:15:00","58","0ec271374a47beeba8462bf0b9f4ad14","0","NULL","-1","7","NULL","NULL","0"
"10005613278529842359","released","80682","6","2014-09-22 14:30:00","10","86dc233b54d6b95437dd7c7b2c7eb277","0","NULL","2","6","NULL","NULL","0"
"10005614014749075308","released","80293","4","2014-07-28 23:30:00","60","42aeaa42a48ab81e8c5a20613bc5b72d","0","NULL","1","6","NULL","NULL","0"
"10005619858867868479","released","80267","8","2014-09-05 13:45:00","49","dd9ad748c6145000c6d4bf178caf041b","0","NULL","3","6","NULL","NULL","0"
"10005628664193037807","abandoned","","34","2014-05-02 18:30:00","0","e32857650744e78806ce459a6dbdf6e4","0","NULL","2","6","NULL","NULL","1"
"10005631330707839685","released on hold","80520","34","2014-07-16 13:45:00","60","cacfdf23ac4e0a8607d2fbf28efa04c1","0","NULL","3","6","NULL","NULL","0"
"10005677545783316398","released","80334","4","2014-09-07 16:45:00","19","ff4eee345a1ee41901d6f5444b179512","0","NULL","1","6","NULL","NULL","0"
"10005692297661174350","released","80082","6","2014-06-09 09:15:00","37","440d49ccb505f2795f7315a3420415ef","0","NULL","3","6","NULL","NULL","0"
"10005696104597281010","released on hold","80332","5","2014-07-15 11:45:00","137","3890aca9762a9e6787edeec9d80cb34c","0","NULL","-1","6","NULL","NULL","0"
"10005713223088809775","released","80515","8","2014-05-19 09:00:00","66","519272d77858c3664ef55b7bfee31d60","0","NULL","-1","6","NULL","NULL","0"
"10005725188117011135","released","80441","3","2014-07-09 10:00:00","65","34490e4d55507b65fa661012bb7c4697","0","NULL","1","6","NULL","NULL","0"
"10005726192069385281","released","80252","5","2014-05-13 17:15:00","14","d79af6f0002c3c4a275cc353bf312ddb","0","NULL","-1","6","NULL","NULL","0"
"1000573665564831330","abandoned","","1","2014-07-14 15:45:00","0","917384962b2fe2baff9ed6602e16548a","0","NULL","-1","6","NULL","NULL","0"
"10005739690367032515","released","80496","4","2014-06-25 07:30:00","80","5f0f5480ec11f5963783bc8f649128d5","0","NULL","-1","6","NULL","NULL","0"
"10005741367110038546","released","80267","50","2014-05-11 21:45:00","15","f46bb296739aafac58da0c4935dc883e","0","NULL","1","6","NULL","NULL","0"
"10005752076856540125","released","80487","8","2014-08-03 02:15:00","7","c8a63a75db25301be67cd81e3c7f0d68","0","NULL","2","6","NULL","NULL","0"
"10005753941616733670","released on hold","80661","3","2014-06-09 09:00:00","105","ed9bab7e1e3f6cc6599c03c27700d99c","0","NULL","3","6","NULL","NULL","0"
"10005757905693005110","released","80074","15","2014-07-14 09:15:00","82","2b1da7fdac04aaadee47f11276b917d9","0","NULL","2","6","NULL","NULL","0"
"10005766478873801112","released","80489","4","2014-08-09 22:00:00","71","0adbe0fe0e070ef7d414a1b310106fdc","0","NULL","2","6","NULL","NULL","0"
"1000578260111755010","released","80042","6","2014-06-02 15:45:00","50","2737a5e86f5279ce00780012a84a90db","0","NULL","3","7","NULL","NULL","0"
"10005792153230195204","released","80680","28","2014-09-29 09:45:00","226","2a1b543d5e829e88d49e3102028e71f0","0","NULL","-1","6","NULL","NULL","0"
"10005793136448764961","released","80479","32","2014-08-14 13:00:00","164","ab314bfc15e7153c81da2870e387330b","0","NULL","1","6","NULL","NULL","0"
"10005818227226186411","released","80035","2","2014-05-13 15:45:00","43","f455b70f3d444e75ca8b5faee6d2b706","0","NULL","1","6","NULL","NULL","0"
"10005823677079237623","released","80644","17","2014-09-09 08:30:00","54","47424b307ba5b53383bf88a2257fc2ef","0","NULL","-1","6","NULL","NULL","0"
"1000583705556483814","released","80641","3","2014-06-09 17:30:00","95","028e52d6d5eaf5d14f62accdf457d2f6","0","NULL","2","6","NULL","NULL","0"
"1000583856243023434","released","80436","3","2014-06-21 17:30:00","53","7b3dba3e1ae428b9dd73a2538d462d17","0","NULL","1","6","NULL","NULL","0"
"10005852699141631907","released","80274","9","2014-07-28 14:15:00","60","e117f81c682d49b82605b058412bc8d4","0","NULL","-1","6","NULL","NULL","0"
"10005855587578935735","released","80056","5","2014-08-04 14:15:00","87","77e56d8b9443ef564ee56cd02c87e1f0","0","NULL","1","6","NULL","NULL","0"
"10005861505565829584","released","80437","10","2014-06-18 21:45:00","44","0845f1e05c249d9dd41c79e784165e00","0","NULL","1","6","NULL","NULL","0"
"10005864108607706490","released on hold","80659","4","2014-08-30 18:15:00","63","d54e2d664aff409c8b5870b4c3112295","0","NULL","-1","6","NULL","NULL","0"
"10005866704463278811","transferred","80527","4","2014-09-11 15:00:00","45","31c0e4cf4d1882b3e996669227232f21","0","NULL","1","7","NULL","NULL","0"
"10005885978920105828","released","80483","4","2014-06-17 13:15:00","70","6d3193a5146116ca31c64f6823f2ba39","0","NULL","1","7","NULL","NULL","0"
"10005891056452572174","released","80223","7","2014-06-22 21:15:00","88","09c38c7674ddf4f7a5db776b4204175a","0","NULL","1","6","NULL","NULL","0"
"1000589482335923951","released on hold","80047","9","2014-09-11 08:45:00","71","fc0e54bb50879d343639ece10f1141f6","0","NULL","-1","6","NULL","NULL","0"
"10005927914258948584","released","80250","12","2014-08-18 20:45:00","68","e9d611fa50594197ea8423a372867ab0","0","NULL","3","6","NULL","NULL","0"
"10005930643205908297","released on hold","80279","30","2014-06-05 10:00:00","74","70eed25ec2a614211126dc3ca49b609a","0","NULL","1","6","NULL","NULL","0"
"10005941780862740358","released","80035","4","2014-07-01 14:30:00","37","0f98156c8860f201586459ab64f9344d","0","NULL","3","7","NULL","NULL","0"
"10005950004901812820","released","80056","5","2014-07-09 17:15:00","150","b75efe61b41ed232dfa43956dc9a5239","0","NULL","1","6","NULL","NULL","0"
"10005950875713716452","released","80562","6","2014-08-09 11:00:00","55","3d5bcc037cef1cdae14091fd19ac06f9","0","NULL","2","6","NULL","NULL","0"
"10005952516180232","released","80705","28","2014-08-27 11:00:00","93","6fe81982b8c013504fcd3fa838772d19","0","NULL","-1","6","NULL","NULL","0"
"10005962792466359327","released","80138","19","2014-06-19 13:00:00","69","9d653c6fa6cfb5950c635dd8611df144","0","NULL","3","6","NULL","NULL","0"
"1000597875981494463","released","80562","4","2014-07-16 16:00:00","40","4a8c5c2ba122295229c0594d11adbe7f","0","NULL","-1","6","NULL","NULL","0"
"10005981253302314657","released","80115","7","2014-06-16 08:45:00","10","3ff42f89a8e7fd193132bf3090c858bb","0","NULL","1","6","NULL","NULL","0"
"10005988212178163600","released","80520","8","2014-06-25 09:00:00","41","cf9f3dfb48620f2b528d6139079a4eb7","0","NULL","-1","6","NULL","NULL","0"
"10005992142700802277","released","80610","4","2014-09-17 06:30:00","36","c2ba564c85eb94c16e4549e2a2fc23f8","0","NULL","-1","6","NULL","NULL","0"
"10006006034247671852","released","83437","1","2014-08-09 14:15:00","32","e6a2c19e958fcc2eb86fdc68b5bde394","0","NULL","3","10","NULL","NULL","0"
"10006011680907582155","released","89008","3","2014-06-09 13:30:00","128","23bbca6c538ef363ee40c22673ce6b74","0","NULL","1","6","NULL","NULL","0"
"10006015038623563895","released","80660","34","2014-08-07 16:00:00","21","6737fbbcdcfc2bab4d6e80ad4ac9ace6","0","NULL","1","6","NULL","NULL","0"
"10006021432712611571","released on hold","89004","21","2014-05-07 08:45:00","50","20ff5eaad0b8496f0690d1f570855509","0","NULL","-1","7","NULL","NULL","0"
"10006024815168926572","transferred","80405","10","2014-06-06 06:45:00","67","14dfd1859f6aca1c470d47162f3e1b99","0","NULL","3","6","NULL","NULL","0"
"10006028722395870601","released on hold","80047","4","2014-05-11 22:45:00","70","08ddb0059a62e8ded81d3125768007fd","0","NULL","2","6","NULL","NULL","0"
"10006032963408035826","released","83452","2","2014-07-16 13:45:00","285","5ef2749870697779946a577b230803d8","0","NULL","-1","10","NULL","NULL","0"
"10006043240790522232","released","80603","12","2014-09-29 11:45:00","42","4d76132d8149d3123dd505b3da1b5937","0","NULL","3","6","NULL","NULL","0"
"10006052878658012828","released on hold","80695","117","2014-09-02 20:30:00","107","5bdedad6990d0c881a5e9b36822cf12a","0","NULL","-1","6","NULL","NULL","0"
"10006064046255268287","released","80553","5","2014-08-20 07:45:00","18","6547af17c57ae995c17669b18537841b","0","NULL","1","6","NULL","NULL","0"
"1000606741249699075","released","80096","3","2014-07-06 18:30:00","154","fa0b37f0458e8c59fa2b3e1f4c858006","0","NULL","2","6","NULL","NULL","0"
"10006068512342914944","released","80083","8","2014-06-10 11:30:00","105","90b29563e1e6fd270021f43df42ee10c","0","NULL","-1","6","NULL","NULL","0"
"10006074068471132838","released","80687","16","2014-09-01 12:15:00","121","55760916ca88a1457fa094aab743bd05","0","NULL","-1","6","NULL","NULL","0"
"10006095096020721563","abandoned","","27","2014-05-28 18:15:00","0","d98a5d63e40ecf2f1bef773fd1262498","0","NULL","3","6","NULL","NULL","1"
"10006111467181269598","released on hold","80705","13","2014-08-27 15:00:00","104","6a4adbe4045b4b00168a9cd043181862","0","NULL","-1","6","NULL","NULL","0"
"10006112287153424792","released on hold","80598","3","2014-06-24 09:00:00","46","95cd2596a7bbaf5cc57ac83d0f23be4d","0","NULL","3","6","NULL","NULL","0"
"10006127801895139400","released on hold","80291","25","2014-05-21 19:15:00","29","d7d2cc951dac2a028d6b1efa749510a3","0","NULL","-1","7","NULL","NULL","0"
"10006137102109967798","released","80520","9","2014-09-19 10:15:00","64","36f6434953e8b9f53dc30d64eade17f0","0","NULL","1","6","NULL","NULL","0"
"10006148248978105834","released","80603","10","2014-08-19 10:00:00","118","455669d2cae615f0cd09223f290c88bf","0","NULL","-1","6","NULL","NULL","0"
"10006152027948811568","released","80707","12","2014-09-15 08:45:00","142","ce84dfe9e1dd5faca71817575587edc1","0","NULL","2","6","NULL","NULL","0"
"10006156830675897896","released","80151","13","2014-08-11 11:00:00","71","4caf7b51ed205e9cbd1144d5459f99c7","0","NULL","-1","6","NULL","NULL","0"
"10006169669622815780","released","80603","5","2014-09-12 19:15:00","54","75e0dd83bb8639a9ee2409f3edb458f6","0","NULL","1","7","NULL","NULL","0"
"10006172304587236782","released","80408","4","2014-09-02 14:00:00","45","9a0f766631ac17c3fa39f339456abb65","0","NULL","3","6","NULL","NULL","0"
"10006183299138560726","released","80434","4","2014-07-17 17:45:00","19","d82dafe2650deabb44885bbb9d954d32","0","NULL","1","6","NULL","NULL","0"
"10006187381932419406","released","80056","4","2014-06-05 13:00:00","99","f8ff75725ba8c8f01b79b19cd3001c58","0","NULL","-1","7","NULL","NULL","0"
"10006187937875843384","abandoned","","4","2014-09-13 10:00:00","0","16c52194c6c498574c7b3fb637d7a8be","0","NULL","-1","6","NULL","NULL","0"
"10006189065907319611","released","80042","4","2014-05-25 10:00:00","246","f3ce82e26ca7dd6192a9d02a5edb8e06","0","NULL","2","6","NULL","NULL","0"
"10006190400442316727","released","80471","4","2014-08-21 13:15:00","115","dedbcd42562f00ad1c4f115de7742ead","0","NULL","-1","6","NULL","NULL","0"
"10006198510311798846","released","80658","8","2014-05-26 15:30:00","78","3892fa1915424a10923c8094f2a31ed7","0","NULL","1","6","NULL","NULL","0"
"10006208748392060036","released","80496","4","2014-06-11 14:45:00","288","76b3d8f7e3d6bb9a3e120889dfa63a8e","0","NULL","1","6","NULL","NULL","0"
"1000621701959788301","released","80695","57","2014-08-25 10:15:00","52","8c0cf4d2afbccc84900f56493057684e","0","NULL","1","6","NULL","NULL","0"
"10006221584503496108","released on hold","80051","13","2014-10-01 08:30:00","1","4b9dd54962e81817e4f0a94051d06185","0","NULL","1","6","NULL","NULL","0"
"10006225969209994592","released","80687","8","2014-08-01 13:45:00","121","d11b0e2f29540f150743d6ebb0290551","0","NULL","3","6","NULL","NULL","0"
"10006235750849766005","released","80641","4","2014-09-06 15:00:00","77","2e2068fea9c5dd363107d60e1896ed89","0","NULL","-1","6","NULL","NULL","0"
"10006239176394232958","released on hold","80498","17","2014-05-30 08:30:00","71","dff72d07107de9f00ea3e2b899d4ca4a","0","NULL","3","7","NULL","NULL","0"
"10006245250675338268","released","80592","7","2014-07-08 12:30:00","41","79880de86157109639f24dbb51bb0a60","0","NULL","2","6","NULL","NULL","0"
"1000625220551424776","released","80167","17","2014-08-18 08:15:00","56","b5c770803d7c2afbf7de0966ca5412d7","0","NULL","-1","6","NULL","NULL","0"
"10006260121825423958","released","80643","5","2014-05-09 11:30:00","88","b0f54dac5a3757d7d1e2a43ae9215f57","0","NULL","3","6","NULL","NULL","0"
"10006279787991537040","transferred","80151","6","2014-07-01 10:45:00","43","3f91e4a578658a4e58cada7cae478578","0","NULL","-1","7","NULL","NULL","0"
"10006289271213759178","abandoned","","13","2014-06-13 14:00:00","0","21ca1439cbecb1df5d47a063f1fdc780","0","NULL","2","6","NULL","NULL","1"
"10006294953658901737","released on hold","80436","4","2014-06-09 08:00:00","55","1f14232bbab84c3e5afa496330ab8746","0","NULL","-1","6","NULL","NULL","0"
"10006296316410377077","released","80274","5","2014-06-09 09:00:00","127","47d006f891a6f18b7559decf4effe3f3","0","NULL","1","6","NULL","NULL","0"
"10006319489307568869","released","80515","8","2014-10-04 11:00:00","44","c3f791858d9e7e86799d6b5900f47adf","0","NULL","2","6","NULL","NULL","0"
"10006322923547951765","released on hold","80659","5","2014-07-04 19:00:00","90","3fab0d482617f1271dd06359d073ff36","0","NULL","2","6","NULL","NULL","0"
"10006337436557532456","released","83347","1","2014-09-25 12:00:00","118","a59de0f20e602e154fb1d10d6954ac08","0","NULL","3","10","NULL","NULL","0"
"10006362786972240576","released","80685","4","2014-09-18 19:00:00","226","746222147f0e677fa65d9b116a350a99","0","NULL","1","6","NULL","NULL","0"
"10006363734343884344","released","83167","2","2014-08-21 17:30:00","190","1062f842d9ae02d2147c435a918cf127","0","NULL","-1","10","NULL","NULL","0"
"10006376107877230227","released","80024","42","2014-08-24 13:45:00","72","9997efbdddcd79f9fd0c5a8ae9aef453","0","NULL","1","7","NULL","NULL","0"
"1000638353940859929","released on hold","80496","5","2014-06-03 11:00:00","103","c92559e5c07fd23d5172f6f18574448d","0","NULL","-1","6","NULL","NULL","0"
"10006391863434541170","released on hold","80434","4","2014-06-30 11:30:00","55","f1ea0d98f457c1d8b073730ae80a375c","0","NULL","1","6","NULL","NULL","0"
"10006396557952714714","released","80501","6","2014-06-26 09:00:00","102","440cb05affb5f0310c3fe7056f5cf4db","0","NULL","-1","6","NULL","NULL","0"
"10006414231417539955","released","80406","6","2014-07-24 10:00:00","67","90fe835ee4daf61c76f0e52359d07784","0","NULL","1","6","NULL","NULL","0"
"10006422476781238936","released","80653","11","2014-09-02 10:30:00","107","d0b291f94d683a05aa5f861d77bf5890","0","NULL","3","7","NULL","NULL","0"
"10006436193118991987","released","80293","6","2014-09-15 00:00:00","36","c0314a0a215c45e54adeae19f518fe71","0","NULL","2","6","NULL","NULL","0"
"10006453728590533551","abandoned","","3","2014-06-26 20:15:00","0","bac23e425fc3892bd6cf477d2c243c6d","0","NULL","1","6","NULL","NULL","1"
"1000645998498540310","released on hold","80659","4","2014-08-19 20:30:00","116","d87c8fa8c71cfb1daee4c76507c7ec16","0","NULL","1","6","NULL","NULL","0"
"10006466697146693125","released","80583","6","2014-09-02 08:15:00","85","4ea1086bcdbdc1c38bdb6bea1eb37348","0","NULL","-1","7","NULL","NULL","0"
"1000646684986882541","released","80656","5","2014-09-03 11:45:00","119","2c4d188b1c68fa889bafe2a754095ae3","0","NULL","-1","6","NULL","NULL","0"
"10006470506904168169","released","80074","11","2014-09-29 22:00:00","6","da98a26cfc7342a27ac733d32bc21eb8","0","NULL","-1","7","NULL","NULL","0"
"10006483552414793733","released on hold","80598","37","2014-05-28 16:45:00","76","99c2da68acfb99a7a7bd901eeae736b3","0","NULL","2","7","NULL","NULL","0"
"10006496105388422191","released","80408","5","2014-06-29 23:15:00","106","5631e100bdac61f2eec186e3b33361f1","0","NULL","1","6","NULL","NULL","0"
"10006517351577115405","released","80523","3","2014-07-06 18:00:00","112","108ae8b055206b5f58096417c14ee96a","0","NULL","1","6","NULL","NULL","0"
"10006517469346434628","released","80161","4","2014-06-09 01:15:00","84","e8b211e6a56eb9b8ee0d71426d56652a","0","NULL","1","6","NULL","NULL","0"
"10006519557367276007","abandoned","","80","2014-08-01 01:15:00","0","fd405fd88659a271716cd3189c31d856","0","NULL","-1","6","NULL","NULL","1"
"10006519638459936029","released","80501","6","2014-06-04 07:45:00","144","105cbe83d5cf56bee25190b3b51abfc4","0","NULL","1","7","NULL","NULL","0"
"10006528213295715653","released","80562","4","2014-06-22 12:00:00","14","9d272f2839ff102f949fd74d49975e5b","0","NULL","1","6","NULL","NULL","0"
"10006537734849152339","released","80071","9","2014-09-06 20:30:00","5","f10d25d03f62341aba39e0b85190ce36","0","NULL","-1","6","NULL","NULL","0"
"10006549657154458708","released","80047","4","2014-08-25 14:00:00","51","123485d03a3759985098f75f11d051da","0","NULL","2","6","NULL","NULL","0"
"10006576631895184753","released","80659","4","2014-07-25 14:00:00","18","c409955c1f30e4d1ccba60b1dbd3cb9e","0","NULL","1","6","NULL","NULL","0"
"10006582070619699438","released","80671","8","2014-07-02 20:45:00","62","6cee05412da40625eebadc5b585020c3","0","NULL","3","6","NULL","NULL","0"
"10006585517804656034","released","80528","54","2014-07-26 18:15:00","15","af23ee749a82252e0f824fca185ed8b5","0","NULL","1","6","NULL","NULL","0"
"10006585618852737973","released","80496","7","2014-09-09 10:15:00","33","0976adb1b63c4ecd6a4e973976757c32","0","NULL","2","6","NULL","NULL","0"
"1000658983058254114","released","80026","9","2014-05-27 12:30:00","76","f7a6604541b548a19c7cbf4b673c2b0d","0","NULL","1","7","NULL","NULL","0"
"10006626585478008411","abandoned","","11","2014-07-16 10:45:00","0","6de60e85aafa7d7b284ffcfaf5ee2411","0","NULL","3","5","NULL","NULL","1"
"1000662908471657884","released","80256","7","2014-06-20 14:00:00","48","3930be60850d80cd2455ddaec71917b3","0","NULL","2","6","NULL","NULL","0"
"10006629862798403961","released","80520","6","2014-06-20 09:30:00","58","c19acd63f6caa3e85586e6b726d9385c","0","NULL","1","6","NULL","NULL","0"
"10006636966422022793","released","80060","4","2014-07-18 15:30:00","234","a78a42c0a3db9d7469cb0a3659eabcd1","0","NULL","1","6","NULL","NULL","0"
"10006640063799886070","released","80677","6","2014-08-01 14:00:00","70","b0f6fa82c86dacb9f75a972e8fcc1cc9","0","NULL","1","7","NULL","NULL","0"
"10006645764184681091","released","80277","31","2014-09-04 12:00:00","53","7fda3543680bf4e848f28ea3557f4ab2","0","NULL","-1","6","NULL","NULL","0"
"10006658221331769487","abandoned","","56","2014-06-30 16:45:00","0","314cfe99c449c4f8b789113af9e1eb57","0","NULL","1","6","NULL","NULL","1"
"10006661441279936184","released on hold","80048","4","2014-07-16 09:45:00","59","1760091d9a010c00b0991a3104368a1f","0","NULL","2","6","NULL","NULL","0"
"1000666345970135609","transferred","80360","8","2014-06-30 10:45:00","68","940e42bc1e6d05d62a5aacd5a4118aea","0","NULL","2","8","NULL","NULL","0"
"10006688212657300241","released on hold","80332","6","2014-05-29 09:45:00","71","c34ae349ad5fa602498931120b141af8","0","NULL","1","6","NULL","NULL","0"
"10006693626123667243","released","83252","4","2014-06-15 16:00:00","8","835d5e04e3c3a777e477740557a32618","0","NULL","2","10","NULL","NULL","0"
"10006706911294145058","released","80508","8","2014-05-29 12:45:00","59","b15f0fda414ea5cd462b491b94dc04aa","0","NULL","-1","6","NULL","NULL","0"
"10006721572244010916","released on hold","80523","16","2014-05-30 10:45:00","55","2bb8ce2dea5742b730b1450b7a727777","0","NULL","1","6","NULL","NULL","0"
"1000672837380428994","released","80677","5","2014-08-19 14:30:00","119","1f300aa7d18abf6267ae49e276bfab24","0","NULL","2","7","NULL","NULL","0"
"10006733875328248291","released","80499","7","2014-05-23 12:30:00","94","4eef3cb037464135f89f6584550ea1e7","0","NULL","2","7","NULL","NULL","0"
"10006739545677192239","released","80659","4","2014-07-16 19:30:00","339","e7cc174a5ed47e5221c3e3a4181f1a22","0","NULL","3","7","NULL","NULL","0"
"10006748711132993758","released","80659","3","2014-06-29 19:45:00","398","d43e11929b099e676d77bee28e56f834","0","NULL","1","6","NULL","NULL","0"
"10006759438692672432","released","80061","5","2014-05-13 07:30:00","193","76a64ac2296cf402102463321cec9d2c","0","NULL","2","6","NULL","NULL","0"
"10006759742136597084","released","80646","7","2014-07-01 13:30:00","39","cac6851d69eb537a5d3006c702a11b1d","0","NULL","2","6","NULL","NULL","0"
"10006765851907117015","released on hold","80033","13","2014-05-15 13:30:00","53","2f933d3e388b4d277756b9edf732effe","0","NULL","1","6","NULL","NULL","0"
"10006776107756469549","released","80167","5","2014-09-30 17:00:00","114","6c7c4127609317f745afa75e836e8a33","0","NULL","-1","7","NULL","NULL","0"
"10006778309876117822","released","80527","5","2014-08-18 15:30:00","93","752200104052cc8608d0060126fcea83","0","NULL","-1","6","NULL","NULL","0"
"10006783642979123982","released","80602","6","2014-08-07 09:30:00","77","a9b264a7d7e2ddfa5893d6ce1ad8356c","0","NULL","3","7","NULL","NULL","0"
"10006826821956697998","released","80102","32","2014-07-10 13:00:00","42","9f2627a0d108d4c62360b39b2bd09426","0","NULL","3","6","NULL","NULL","0"
"10006828225468857","released on hold","80562","56","2014-08-07 10:00:00","44","73f3844ca486b96c66b5e1dbdb514954","0","NULL","2","6","NULL","NULL","0"
"10006828605845977501","released","80542","28","2014-05-07 11:30:00","63","0efde9eba4d93648bbcf6ed616413007","0","NULL","2","6","NULL","NULL","0"
"10006845740444542526","released","80692","4","2014-08-27 07:00:00","45","b704770893b2dc0727cc52ece191b8ee","0","NULL","-1","7","NULL","NULL","0"
"10006857200302419593","released","80600","15","2014-05-25 16:00:00","59","10f6671f189f1b215eb25958c1ccb5f7","0","NULL","1","7","NULL","NULL","0"
"10006869172586634916","released","80499","5","2014-07-22 13:00:00","129","3d4696a2c94d140e7d37bfee379f417f","0","NULL","3","6","NULL","NULL","0"
"10006870580676659267","released","80333","5","2014-06-07 09:00:00","81","642182d856b7f096a5d09fcc1be2f19d","0","NULL","1","6","NULL","NULL","0"
"10006872994273945971","released","80523","6","2014-08-07 09:30:00","46","34b56ff7a7550e513cac085a3d019c59","0","NULL","1","6","NULL","NULL","0"
"10006874620095296815","released","80675","5","2014-07-24 13:15:00","120","aaeab61f2fea311d49a71a6f2814071c","0","NULL","-1","7","NULL","NULL","0"
"10006875994805134046","released","80277","12","2014-08-24 14:00:00","19","5b6934ffc4f1642468db3cbe1cbc2b3d","0","NULL","1","6","NULL","NULL","0"
"10006883605824712696","released","80034","11","2014-08-06 09:00:00","64","2600cb576682db5eaf8ce3ec1109716e","0","NULL","-1","6","NULL","NULL","0"
"10006911925379098214","released on hold","80083","25","2014-08-12 12:15:00","1","c324a3585bbe99f704c28e21ed4882b4","0","NULL","1","6","NULL","NULL","0"
"10006912470102033744","released","83252","3","2014-05-22 14:45:00","154","3ae98e263a7e3a8c05d73abddaa0e332","0","NULL","1","10","NULL","NULL","0"
"10006925623233959044","released on hold","80070","11","2014-09-08 10:30:00","77","a3b252d14c0c53e8c6ad80152551677f","0","NULL","1","6","NULL","NULL","0"
"10006936581599351079","released","80489","3","2014-08-11 11:45:00","71","4db67f227575dc962210174565fdd37c","0","NULL","1","6","NULL","NULL","0"
"10006946702426905206","released","80334","26","2014-08-24 14:00:00","92","43eca8ac3e980dfb708abad3e425f2a1","0","NULL","3","6","NULL","NULL","0"
"10006948813317128331","released","80562","7","2014-07-31 12:00:00","56","f9b4a280107c94b04199d0ad0047daa9","0","NULL","3","6","NULL","NULL","0"
"10006952586646467599","released","80509","17","2014-05-17 11:15:00","59","56cce7ef55a8acf740fc04d71e450b2a","0","NULL","2","6","NULL","NULL","0"
"1000696008020640109","released","80042","4","2014-08-26 09:00:00","39","3f82b1979dace4c953a52fda8f9bc9eb","0","NULL","-1","7","NULL","NULL","0"
"10006963232969244604","released","80360","19","2014-08-02 16:15:00","142","46862e619569d52413033c3299f34be4","0","NULL","2","6","NULL","NULL","0"
"1000698806333696376","released","80068","5","2014-06-12 13:15:00","77","6b6cd13c9c4dad3a8896058ac0781d00","0","NULL","-1","10","NULL","NULL","0"
"10006993135429287569","released","80499","6","2014-05-28 09:00:00","100","642a56eb2a6db402088af3e2601ee646","0","NULL","-1","7","NULL","NULL","0"
"10006999093851964278","released","80347","39","2014-09-01 11:00:00","185","1ca9562936c4e70e0cf4c3585720ad9c","0","NULL","2","6","NULL","NULL","0"
"10007006903588185650","transferred","80496","4","2014-10-04 08:30:00","147","c3f791858d9e7e86799d6b5900f47adf","0","NULL","2","6","NULL","NULL","0"
"10007018505115240300","released","80673","20","2014-09-16 14:45:00","91","11b248fbc0825dc523180d82f8732057","0","NULL","-1","6","NULL","NULL","0"
"10007035172852452605","released on hold","80034","24","2014-07-14 10:15:00","127","084dd1645954bf90598351b263bdbafb","0","NULL","-1","7","NULL","NULL","0"
"10007056662513600871","released","80060","4","2014-09-12 00:15:00","53","caa4020bd711ccad50f0dc7f59921553","0","NULL","1","6","NULL","NULL","0"
"10007057603269305124","released","80274","5","2014-08-13 17:45:00","126","115bab66ab235f784ee14a1993efe0d9","0","NULL","2","6","NULL","NULL","0"
"10007058056252469459","released","80078","10","2014-05-05 13:30:00","147","66d3f57b39cc5cbcbdf2e331185961bc","0","NULL","-1","6","NULL","NULL","0"
"10007064170283094516","released","80694","22","2014-08-05 19:00:00","37","fc7b449864ca7560d81d9bdf4a2102b2","0","NULL","3","6","NULL","NULL","0"
"10007066843056609471","transferred","80257","6","2014-06-06 13:45:00","119","93080706ef3376988094f58c09c7c8f9","0","NULL","1","7","NULL","NULL","0"
"10007068801848417766","released","80506","5","2014-08-21 17:45:00","81","fe41f621c6e639c9253bcf70aea6376f","0","NULL","1","6","NULL","NULL","0"
"10007071316805810193","released","80703","8","2014-09-30 18:15:00","95","cfd6faa0bdd948d55032156761cb6e44","0","NULL","-1","7","NULL","NULL","0"
"1000707352060330980","released","80017","45","2014-08-22 11:15:00","116","64290274b8ee3855dfa0d179dc37b1db","0","NULL","-1","7","NULL","NULL","0"
"10007086842447007661","released","83096","2","2014-07-05 11:45:00","38","6f6c626429203ea7b68349d037b7055f","0","NULL","3","10","NULL","NULL","0"
"10007091839308371537","released","80562","4","2014-07-29 14:45:00","112","68f9664ee4670f3d8a62c76c1852f9db","0","NULL","-1","7","NULL","NULL","0"
"10007092450427793198","released","80047","7","2014-08-22 15:15:00","59","455b5ac5d8f3e94e6fcf35aaff6830b6","0","NULL","2","6","NULL","NULL","0"
